year;area km²;indi
2013;0,13;Riozinho do Alto Envira
2013;0,09;Kumaru do Lago Ualá
2013;0,20;São Marcos - RR
2013;0,92;Raposa Serra do Sol
2013;0,07;Seruini/Mariene
2013;12,98;Awa
2013;0,19;Batovi
2013;0,15;Mawetek
2013;0,22;Mamoadate
2013;0,07;Peneri/Tacaquiri
2013;1,39;Cana Brava/Guajajara
2013;0,07;Cunhã-Sapucaia
2013;0,48;Kaxuyana-Tunayana
2013;0,06;Sucuba
2013;0,36;Apiaká do Pontal e Isolados
2013;0,12;Paquiçamba
2013;2,76;Urubu Branco
2013;0,12;Murutinga/Tracaja
2013;0,06;Balaio
2013;0,22;Anambé
2013;0,15;Rio Urubu
2013;0,07;Parque do Tumucumaque
2013;0,07;Rio Gregório
2013;0,17;Panará
2013;3,07;Uaçá
2013;0,11;Apiaka/Kayabi
2013;0,37;Rio Biá
2013;2,75;Parque do Xingu
2013;1,41;Rio Branco
2013;0,14;Maró
2013;0,25;Jacareúba/Katauixi (restrição uso)
2013;0,43;Manoki
2013;0,14;Catipari/Mamoria
2013;0,08;Rio Mequens
2013;0,20;Alto Sepatini
2013;0,58;Alto Rio Negro
2013;6,56;Bacurizinho
2013;0,33;Moskow
2013;0,15;Estrela da Paz
2013;0,14;Caititu
2013;3,16;Sarauá
2013;0,13;Apinayé
2013;0,08;Kuruáya
2013;0,00;Poyanawa
2013;0,01;Pirineus de Souza
2013;0,09;Waimiri-Atroari
2013;0,19;Évare II
2013;0,39;Kaxarari
2013;14,93;Alto Turiaçu
2013;0,07;Igarapé Capana
2013;0,15;Canauanim
2013;0,07;Deni
2013;0,15;Évare I
2013;0,12;Umutina
2013;2,30;Parque do Aripuanã
2013;7,47;Rio Guaporé
2013;2,10;Yanomami
2013;0,25;Gavião
2013;1,46;Roosevelt
2013;0,15;Barata Livramento
2013;0,15;Itixi Mitari
2013;7,86;Zoró
2013;0,20;Tenharim Marmelos (Gleba B)
2013;0,34;Kulina do Medio Jurua
2013;0,12;Paquiçamba
2013;0,36;Médio Rio Negro I
2013;5,90;Inawebohona
2013;0,19;Tukuna Porto Espiritual
2013;0,73;Nambikwara
2013;0,13;Rodeador
2013;0,12;WaiWái
2013;0,07;Katukina/Kaxinawá
2013;0,06;Serra da Moça
2013;0,07;Sagarana
2013;0,34;Porquinhos dos Canela-Apãnjekra
2013;0,08;Coata-Laranjal
2013;3,52;Enawenê-Nawê
2013;0,59;Paumari do Lago Marahã
2013;0,68;Igarapé Lage
2013;0,07;Rio Gregório
2013;0,44;Ituna/Itatá (restrição de uso)
2013;0,09;Mãe Maria
2013;1,21;Karitiana
2013;0,31;Manoa/Pium
2013;0,08;Cuia
2013;3,35;Maraiwatsede
2013;3,19;Kayapó
2013;0,72;Munduruku
2013;0,10;Sururuá
2013;0,10;Tembé
2013;0,21;Cuiu-Cuiu
2013;0,09;Kanela
2013;0,12;Alto Rio Purus
2013;0,08;Kwazá do Rio São Pedro
2013;1,15;Pirahã
2013;0,02;Campinas/Katukina
2013;0,07;Ponciano
2013;0,00;Ponta da Serra
2013;0,00;Nova Esperança do Rio Jandiatuba
2012;0,00;Morro Branco
2012;0,00;Taihantesu
2012;0,00;Tenharim Marmelos (Gleba B)
2012;0,00;Escondido
2012;0,00;Seruini/Mariene
2012;0,00;Paukalirajausu
2012;0,00;Cajuhiri Atravessado
2012;0,00;Padre
2012;0,00;Jabuti
2012;0,00;Pequizal do Naruvôtu
2012;0,00;São Domingos do Jacapari e Estação
2012;0,00;Kararaô
2012;0,00;Areões
2012;0,00;São Pedro
2012;0,00;Porto Praia
2012;0,00;Nukini
2012;0,00;Patauá
2012;0,00;Funil
2012;0,00;Rio Manicoré
2012;0,00;Utaria Wyhyna/Iròdu Iràna
2012;0,00;Ouro
2012;0,00;Figueiras
2012;0,00;Porto Limoeiro
2012;0,00;Apipica
2012;0,00;Rio Téa
2012;0,00;Irantxe
2012;0,00;Zoe
2012;0,00;Sororó
2012;0,00;Tanaru ( restrição de uso )
2012;0,00;Governador
2012;0,00;São Leopoldo
2012;0,00;Munduruku-Taquara
2012;0,00;Batovi
2012;0,00;Karajá Santana do Araguaia
2012;0,00;Tadarimana
2012;0,00;Kuruáya
2012;0,00;Araçá
2012;0,00;Uneiuxi
2012;0,00;Lago do Limão
2012;0,00;Maranduba
2012;0,00;Zuruahã
2012;0,00;Tirecatinga
2012;0,00;Tabocal
2012;0,00;Ilha do Camaleão
2012;0,00;Natal/Felicidade
2012;0,00;Vui-Uata-In
2012;0,00;Barata Livramento
2012;0,00;Jacamim
2012;0,00;São Sebastião
2012;0,00;Itixi Mitari
2012;0,00;Jatuarana
2012;0,00;Cajueiro
2012;0,00;Las Casas
2012;0,00;Maró
2012;0,00;Pequizal
2012;0,00;Kawahiva do Rio Pardo
2012;0,00;Maraã Urubaxi
2012;0,00;Turé/Mariquita II
2012;0,00;Paumari do Lago Manissuã
2012;0,00;Tembé
2012;0,00;Baía dos Guató
2012;0,00;Karajá de Aruanã III
2012;0,00;Praia do Índio
2012;0,00;Rio Formoso
2012;0,00;Praia do Mangue
2012;0,00;Anta
2012;0,00;Rodeador
2012;0,00;Rio Jumas
2012;0,00;Sararé
2012;0,00;Waiãpi
2012;0,00;Tukuna Porto Espiritual
2012;0,00;Pinatuba
2012;0,00;Prosperidade
2012;0,00;Diahui
2012;0,00;Truaru
2012;0,00;Rio Omerê
2012;0,00;Koatinemo
2012;0,00;Arary
2012;0,00;Gavião
2012;0,00;Paumari do Cuniua
2012;0,00;Galibi
2012;0,00;Utiariti
2012;0,00;Bragança-Marituba
2012;0,00;Xerente
2012;0,00;Xambioá
2012;0,00;São Marcos - MT
2012;0,00;Uneiuxi
2012;0,00;Krahó-Kanela
2012;0,00;Kraolandia
2012;0,00;Lago Jauari
2012;0,00;Pimentel Barbosa
2012;0,00;Juininha
2012;0,00;São Domingos - MT
2012;0,00;Maracaxi
2012;0,00;Guató
2012;0,00;Rio Mequens
2012;0,00;Trocará - Doação
2012;0,00;Xipaya
2012;0,00;Serra da Moça
2012;0,00;Pirititi
2012;0,00;Rio Negro Ocaia
2012;0,00;Raposa Serra do Sol
2012;0,00;Lago do Marinheiro
2012;0,00;Marechal Rondon
2012;0,00;Amanayé
2012;0,00;Paquiçamba
2012;0,00;Tikúna de Feijoal
2012;0,00;Umutina
2012;0,00;Tereza Cristina
2012;0,00;Sepoti
2012;0,00;São Marcos - RR
2012;0,00;Estação Parecis
2012;0,00;Bom Jesus
2012;0,00;Paresi
2012;0,00;Piripkura ( restrição de uso )
2012;0,00;Perigara
2012;0,00;Chão Preto
2012;0,00;Lago do Beruri
2012;0,00;Boa Vista - AM
2012;0,00;Cacique Fontoura
2012;0,00;Mangueira
2012;0,00;Uty-Xunaty
2012;0,00;Apurinã do Igarapé São João
2012;0,00;Bakairi
2012;0,00;Panará
2012;0,00;Erikpatsá
2012;0,00;Merure
2012;0,00;Tupã-Supé
2012;0,00;Lagoa dos Brincos
2012;0,00;Tenharim do Igarapé Preto
2012;0,00;Karajá de Aruanã II
2012;0,00;Sangradouro/Volta Grande
2012;0,00;Krenrehé
2012;0,00;Parana do Boa Boa
2012;0,00;Parana do Paricá
2012;0,00;Canauanim
2012;0,00;Ponta da Serra
2012;0,00;Nova Esperança do Rio Jandiatuba
2012;0,00;Rio Negro Ocaia
2012;0,00;Cobra Grande
2012;0,00;Ariramba
2012;0,00;Recreio/São Félix
2012;0,00;Boqueirão
2012;0,00;Massaco
2012;0,00;Maraitá
2012;0,00;Fortaleza do Patauá
2012;0,00;Setemã
2012;0,00;Tumiã
2012;0,00;Barreirinha
2012;0,00;Bacurizinho
2012;0,00;Porquinhos
2012;0,00;Aningal
2012;0,00;Ponte de Pedra
2012;0,00;Jarudore
2012;0,00;Cunhã-Sapucaia
2012;0,00;Muriru
2012;0,00;Meria
2012;0,00;Parabubure
2012;0,00;Taego Ãwa
2012;0,00;Itaitinga
2012;0,00;Turé/Mariquita
2012;0,00;Wedezé
2012;0,00;Uirapuru
2012;0,00;Pium
2012;0,00;Santa Cruz da Nova Aliança
2012;0,00;Fortaleza do Castanho
2012;0,00;Juruna do Km 17
2012;0,00;Apurinã Igarapé Tauamirim
2012;0,00;Estivadinho
2012;0,00;Nova Jacundá
2012;0,00;Tikuna de Santo Antonio
2012;0,00;Jumina
2012;0,00;Tuwa Apekuokawera
2012;0,00;Paracuhuba
2012;0,00;Paumari do Rio Ituxi
2012;0,00;Jaquiri
2012;0,00;Lago do Correio
2012;0,00;Apiaká do Pontal e Isolados
2012;0,00;Alto Sepatini
2012;0,00;Acimã
2012;0,00;Matintin
2012;0,00;Marajai
2012;0,00;Évare I
2012;0,00;Kulina do Rio Envira
2012;0,00;Estrela da Paz
2012;0,00;Juma
2012;0,00;Apurinã do Igarapé Mucuim
2012;0,00;Lauro Sodré
2012;0,00;Catipari/Mamoria
2012;0,00;Betania
2012;0,00;Acapuri de Cima
2012;0,00;Jaminawa Arara do Rio Bagé
2012;0,00;Krenyê
2012;0,00;Santana
2012;0,00;Paraná do Arauató
2012;0,00;Sapotal
2012;0,00;Ananás
2012;0,00;Guajahã
2012;0,00;Água Preta/Inari
2012;0,00;Kaxinawá Ashaninka do Rio Breu
2012;0,00;Cabeceira do Rio Acre
2012;0,00;Barro Alto
2012;0,00;Igarapé Taboca do Alto Tarauacá
2012;0,00;Hi Merimã
2012;0,00;Inauini/Teuini
2012;0,00;Igarapé Grande
2012;0,00;Espírito Santo
2012;0,00;Igarapé do Caucho
2012;0,00;Peneri/Tacaquiri
2012;0,00;Mapari
2012;0,00;Guanabara
2012;0,00;Kaxinawá Colônia Vinte e Sete
2012;0,00;Jaminawa do Igarapé Preto
2012;0,00;São Francisco do Canimari
2012;0,00;Macarrão
2012;0,00;Bom Intento
2012;0,00;Cacau do Tarauaca
2012;0,00;Kampa e Isolados do Rio Envira
2012;0,00;Alto Tarauacá
2012;0,00;Anaro
2012;0,00;Camadeni
2012;0,00;Mamoadate
2012;0,00;Banawá
2012;0,00;Barreira da Missão
2012;0,00;Jarawara/Jamamadi/Kanamati
2012;0,28;Trombetas/Mapuera
2012;0,76;Apyterewa
2012;0,48;Xikrin do Rio Catete
2012;0,07;Kanamari do Rio Juruá
2012;0,62;Arara
2012;1,11;Arariboia
2012;2,71;Andirá-Marau
2012;0,25;Jauary
2012;0,22;Kaxinawá do Baixo Rio Jordão
2012;0,22;Tubarão Latunde
2012;3,45;Sete de Setembro
2012;0,02;Boca do Acre
2012;0,05;Miguel/Josefa
2012;0,38;Sai-Cinza
2012;0,11;Santa Inez
2012;0,07;Kaxinawá do Rio Humaitá
2012;0,09;Riozinho
2012;0,08;Raimundão
2012;0,00;Igarapé Ribeirão
2012;0,00;Kanela Memortumré
2012;1,11;Uru-Eu-Wau-Wau
2012;0,03;Karipuna
2012;0,20;Sissaíma
2012;0,04;Vale do Guaporé
2012;0,86;Trincheira Bacaja
2012;1,32;Igarapé Lourdes
2012;0,50;Portal do Encantado
2012;1,43;Alto Rio Guamá
2012;0,45;Nhamundá/Mapuera
2012;0,01;Batelão
2012;0,41;Cué Cué/ Marabitanas
2012;6,89;Parque do Araguaia
2012;0,07;Trincheira
2012;0,27;Tenharim Marmelos
2012;0,02;Serra Morena
2012;0,17;Aripuanã
2012;0,18;Arara do Igarapé Humaitá
2012;0,28;Urucu/Juruá
2012;0,91;Menkü
2012;0,12;Baú
2012;0,61;Capoto/Jarina
2012;2,54;Apurinã Km 124 BR-317
2012;0,07;Nove de Janeiro
2012;0,37;Parakanã
2012;0,07;Vista Alegre
2012;15,33;Kayabi
2012;0,26;Malacacheta
2012;0,57;Menkragnoti
2012;0,74;Wawi
2012;0,08;Kaxinawá Seringal Independência
2012;0,10;Ubawawe
2012;1,33;Pacaas Novas
2012;0,07;Lago Aiapua
2012;0,14;Araweté Igarapé Ipixuna
2012;1,34;Caru
2012;1,18;Sawré Muybu (Pimental)
2012;0,06;Kaxinawá Nova Olinda
2012;1,50;Vale do Javari
2012;0,20;Riozinho do Alto Envira
2012;0,18;Kumaru do Lago Ualá
2012;0,01;Lago Capanã
2012;0,15;Ipixuna
2012;0,00;Trocará
2012;0,16;Jurubaxi-téa
2012;0,12;Krikati
2012;4,32;Awa
2012;0,07;Mawetek
2012;0,12;Médio Rio Negro II
2012;1,70;Cana Brava/Guajajara
2012;0,75;Kaxuyana-Tunayana
2012;0,72;Lagoa Comprida
2012;0,25;Sucuba
2012;1,46;Urubu Branco
2012;0,15;Murutinga/Tracaja
2012;0,07;Balaio
2012;0,07;Anambé
2012;0,02;Rio Urubu
2012;0,15;Parque do Tumucumaque
2012;0,96;Arara do Rio Branco
2012;0,15;Rio Gregório
2012;0,07;Rio Pindaré
2012;1,79;Uaçá
2012;0,09;Apiaka/Kayabi
2012;0,08;Rio Biá
2012;5,64;Parque do Xingu
2012;0,23;Rio Branco
2012;0,07;Terena Gleba Iriri
2012;9,93;Jacareúba/Katauixi (restrição uso)
2012;2,41;Manoki
2012;0,09;Torá
2012;0,89;Alto Rio Negro
2012;7,08;Bacurizinho
2012;0,19;Kaxinawá da Praia do Carapanã
2012;0,08;Camicua
2012;0,19;Moskow
2012;1,07;Caititu
2012;0,40;Sarauá
2012;0,28;Geralda Toco Preto
2012;0,06;Arara do Rio Amônia
2012;0,00;Apinayé
2012;0,09;Poyanawa
2012;0,11;Pirineus de Souza
2012;0,02;Tapirapé/Karajá
2012;0,19;Badjonkore
2012;0,25;Waimiri-Atroari
2012;0,33;Évare II
2012;0,10;Kaxarari
2012;2,34;Alto Turiaçu
2012;0,01;Igarapé Capana
2012;0,47;Deni
2012;0,14;Parque do Aripuanã
2012;0,21;Rio Guaporé
2012;6,50;Yanomami
2012;2,23;Roosevelt
2012;0,10;Tabalascada
2012;0,07;Kampa do Rio Amônia
2012;9,65;Zoró
2012;0,13;Kulina do Medio Jurua
2012;0,18;Paquiçamba
2012;0,31;Médio Rio Negro I
2012;5,75;Inawebohona
2012;0,24;Kaxinawá do Rio Jordão
2012;0,17;Nambikwara
2012;0,01;WaiWái
2012;0,00;Katukina/Kaxinawá
2012;0,67;Sagarana
2012;0,07;Porquinhos dos Canela-Apãnjekra
2012;0,32;Menkü
2012;0,15;Coata-Laranjal
2012;0,45;Enawenê-Nawê
2012;0,07;Paumari do Lago Marahã
2012;0,01;São Pedro do Sepatini
2012;0,16;Igarapé Lage
2012;0,08;Rio Gregório
2012;0,01;Kulina Igarapé do Pau
2012;1,13;Ituna/Itatá (restrição de uso)
2012;0,12;Mãe Maria
2012;1,66;Karitiana
2012;0,49;Manoa/Pium
2012;0,09;Cuia
2012;0,24;Jaminaua/Envira
2012;7,72;Maraiwatsede
2012;0,50;Kayapó
2012;0,25;Arara da Volta Grande do Xingu
2012;1,77;Munduruku
2012;0,09;Sururuá
2012;0,16;Uati-Paraná
2012;0,00;Kampa do Igarapé Primavera
2012;0,06;Tukuna Umariaçu
2012;0,35;Miratu
2012;0,08;Japuira
2012;0,08;Cuiu-Cuiu
2012;0,65;Kanela
2012;0,45;Alto Rio Purus
2012;1,81;Kwazá do Rio São Pedro
2012;0,11;Paumari do Lago Paricá
2012;0,28;Pirahã
2012;0,07;Campinas/Katukina
2012;0,30;Ponciano
2012;0,08;Rio Apaporis
2012;0,11;Rio Paru DEste
2012;14,18;Cachoeira Seca
2011;0,10;Barro Alto
2011;0,00;Uirapuru
2011;0,00;Trincheira
2011;0,00;Escondido
2011;0,00;Seruini/Mariene
2011;0,00;Paukalirajausu
2011;0,00;Parque do Aripuanã
2011;0,00;Padre
2011;0,00;Jabuti
2011;0,00;Pequizal do Naruvôtu
2011;0,00;Kararaô
2011;0,00;Rio Pindaré
2011;0,00;São Pedro
2011;0,00;Ipixuna
2011;0,00;Porto Praia
2011;0,00;Batelão
2011;0,00;Funil
2011;0,00;Rio Manicoré
2011;0,00;Utaria Wyhyna/Iròdu Iràna
2011;0,00;Ouro
2011;0,00;Lago Aiapua
2011;0,00;Riozinho do Alto Envira
2011;0,00;Figueiras
2011;0,00;Porto Limoeiro
2011;0,00;Apipica
2011;0,00;Irantxe
2011;0,00;Zoe
2011;0,00;Menkü
2011;0,00;Geralda Toco Preto
2011;0,00;Tanaru ( restrição de uso )
2011;0,00;Munduruku-Taquara
2011;0,00;Batovi
2011;0,00;Karajá Santana do Araguaia
2011;0,00;Tadarimana
2011;0,00;Kuruáya
2011;0,00;Uneiuxi
2011;0,00;Maranduba
2011;0,00;Tirecatinga
2011;0,00;Sagarana
2011;0,00;Tabocal
2011;0,00;Ilha do Camaleão
2011;0,00;Natal/Felicidade
2011;0,00;Lago Capanã
2011;0,00;Jatuarana
2011;0,00;Cajueiro
2011;0,00;Las Casas
2011;0,00;Enawenê-Nawê
2011;0,00;Pequizal
2011;0,00;Maraã Urubaxi
2011;0,00;Turé/Mariquita II
2011;0,00;Paumari do Lago Manissuã
2011;0,00;Baía dos Guató
2011;0,00;Karajá de Aruanã III
2011;0,00;Praia do Índio
2011;0,00;Rio Formoso
2011;0,00;Praia do Mangue
2011;0,00;Anta
2011;0,00;Tukuna Porto Espiritual
2011;0,00;Pinatuba
2011;0,00;Ubawawe
2011;0,00;Diahui
2011;0,00;Rio Omerê
2011;0,00;Paumari do Cuniua
2011;0,00;Lagoa Comprida
2011;0,00;Malacacheta
2011;0,00;Galibi
2011;0,00;Bragança-Marituba
2011;0,00;Xerente
2011;0,00;São Marcos - MT
2011;0,00;Uneiuxi
2011;0,00;Krahó-Kanela
2011;0,00;Kraolandia
2011;0,00;Juininha
2011;0,00;São Domingos - MT
2011;0,00;Guató
2011;0,00;Rio Mequens
2011;0,00;Trocará - Doação
2011;0,00;Xipaya
2011;0,00;Serra da Moça
2011;0,00;Torá
2011;0,00;Sucuba
2011;0,00;Lago do Marinheiro
2011;0,00;Marechal Rondon
2011;0,00;Tikúna de Feijoal
2011;0,00;Umutina
2011;0,00;Tereza Cristina
2011;0,00;Sepoti
2011;0,00;Tubarão Latunde
2011;0,00;Estação Parecis
2011;0,00;Bom Jesus
2011;0,00;Paresi
2011;0,00;Piripkura ( restrição de uso )
2011;0,00;Perigara
2011;0,00;Chão Preto
2011;0,00;Lago do Beruri
2011;0,00;Boa Vista - AM
2011;0,00;Cacique Fontoura
2011;0,00;Apurinã do Igarapé São João
2011;0,00;Bakairi
2011;0,00;Merure
2011;0,00;Tupã-Supé
2011;0,00;Riozinho
2011;0,00;Lagoa dos Brincos
2011;0,00;Morro Branco
2011;0,00;Karajá de Aruanã II
2011;0,00;Sangradouro/Volta Grande
2011;0,00;Krenrehé
2011;0,00;Parana do Boa Boa
2011;0,00;Parana do Paricá
2011;0,00;Ponta da Serra
2011;0,00;Ariramba
2011;0,00;Cuia
2011;0,00;Wawi
2011;0,00;Recreio/São Félix
2011;0,00;Boqueirão
2011;0,00;Massaco
2011;0,00;Maraitá
2011;0,00;Setemã
2011;0,00;Barreirinha
2011;0,00;Rio Paru DEste
2011;0,00;Aningal
2011;0,00;Ponte de Pedra
2011;0,00;Jarudore
2011;0,00;Muriru
2011;0,00;Meria
2011;0,00;Parabubure
2011;0,00;Taego Ãwa
2011;0,00;Itaitinga
2011;0,00;Turé/Mariquita
2011;0,00;Wedezé
2011;0,00;Taihantesu
2011;0,00;Pium
2011;0,00;Santa Cruz da Nova Aliança
2011;0,00;Fortaleza do Castanho
2011;0,00;Juruna do Km 17
2011;0,00;Apurinã Igarapé Tauamirim
2011;0,00;Estivadinho
2011;0,00;Nova Jacundá
2011;0,00;Tikuna de Santo Antonio
2011;0,00;Jumina
2011;0,00;Tuwa Apekuokawera
2011;0,00;Paracuhuba
2011;0,00;Paumari do Rio Ituxi
2011;0,00;Jaquiri
2011;0,00;Lago do Correio
2011;0,00;Miratu
2011;0,00;Apiaká do Pontal e Isolados
2011;0,00;Alto Sepatini
2011;0,00;Mawetek
2011;0,00;Acimã
2011;0,00;Matintin
2011;0,00;Marajai
2011;0,00;Karipuna
2011;0,00;Juma
2011;0,00;Apurinã do Igarapé Mucuim
2011;0,00;Cuiu-Cuiu
2011;0,00;Acapuri de Cima
2011;0,00;Kampa do Igarapé Primavera
2011;0,00;Krenyê
2011;0,00;Mãe Maria
2011;0,00;Santana
2011;0,00;São Pedro do Sepatini
2011;0,00;Paraná do Arauató
2011;0,00;Sapotal
2011;0,00;Ananás
2011;0,00;Guajahã
2011;0,00;Balaio
2011;0,00;Cabeceira do Rio Acre
2011;0,00;Igarapé Taboca do Alto Tarauacá
2011;0,00;Hi Merimã
2011;0,00;Kumaru do Lago Ualá
2011;0,00;Espírito Santo
2011;0,00;Kaxinawá Nova Olinda
2011;0,00;Igarapé do Caucho
2011;0,00;Mapari
2011;0,00;Kaxinawá Colônia Vinte e Sete
2011;0,00;São Francisco do Canimari
2011;0,00;Macarrão
2011;0,00;Bom Intento
2011;0,00;Cacau do Tarauaca
2011;0,00;Karitiana
2011;0,00;Kampa e Isolados do Rio Envira
2011;0,00;Alto Tarauacá
2011;0,00;Anaro
2011;0,00;Camadeni
2011;0,00;Banawá
2011;0,00;Igarapé Capana
2011;0,00;Barreira da Missão
2011;0,30;Vui-Uata-In
2011;0,14;Trombetas/Mapuera
2011;5,92;Apyterewa
2011;0,29;Xikrin do Rio Catete
2011;0,38;Amanayé
2011;0,08;Guanabara
2011;0,39;Kanamari do Rio Juruá
2011;0,11;Arara
2011;0,35;Sororó
2011;3,70;Arariboia
2011;0,59;Areões
2011;3,37;Andirá-Marau
2011;0,51;Jauary
2011;0,09;Mangueira
2011;2,50;Porquinhos
2011;0,09;Kaxinawá do Baixo Rio Jordão
2011;0,10;Pirititi
2011;0,90;Sete de Setembro
2011;0,29;Boca do Acre
2011;0,09;Miguel/Josefa
2011;0,07;Araçá
2011;0,77;Sai-Cinza
2011;0,05;Fortaleza do Patauá
2011;0,22;Nova Esperança do Rio Jandiatuba
2011;0,02;Santa Inez
2011;0,96;Tumiã
2011;0,24;Kaxinawá do Rio Humaitá
2011;0,18;Raimundão
2011;0,13;Igarapé Ribeirão
2011;0,30;Kanela Memortumré
2011;0,36;Uru-Eu-Wau-Wau
2011;1,56;Sissaíma
2011;0,06;Lago Jauari
2011;0,61;Vale do Guaporé
2011;0,42;Trincheira Bacaja
2011;0,06;Lago do Limão
2011;0,15;Igarapé Lourdes
2011;0,07;Jaminawa Arara do Rio Bagé
2011;0,20;Portal do Encantado
2011;18,62;Alto Rio Guamá
2011;0,15;Nhamundá/Mapuera
2011;0,07;Rio Negro Ocaia
2011;0,29;Cué Cué/ Marabitanas
2011;0,97;Parque do Araguaia
2011;18,63;Cachoeira Seca
2011;4,49;Tenharim Marmelos
2011;0,09;Serra Morena
2011;0,07;Rio Negro Ocaia
2011;0,07;Aripuanã
2011;0,17;Arara do Igarapé Humaitá
2011;0,66;Urucu/Juruá
2011;2,67;Menkü
2011;0,00;Baú
2011;0,26;Capoto/Jarina
2011;0,61;Apurinã Km 124 BR-317
2011;0,26;Waiãpi
2011;0,16;Nove de Janeiro
2011;0,64;Parakanã
2011;0,10;Vista Alegre
2011;9,39;Kayabi
2011;1,26;Menkragnoti
2011;0,18;Rio Téa
2011;0,05;Kaxinawá Seringal Independência
2011;0,85;Bacurizinho
2011;1,58;Pacaas Novas
2011;0,13;Utiariti
2011;0,06;Inauini/Teuini
2011;0,09;São Domingos do Jacapari e Estação
2011;0,99;Jarawara/Jamamadi/Kanamati
2011;1,18;Araweté Igarapé Ipixuna
2011;0,08;Rio Apaporis
2011;2,64;Caru
2011;0,09;Truaru
2011;0,31;Sawré Muybu (Pimental)
2011;0,16;Nukini
2011;1,35;Vale do Javari
2011;0,18;Cajuhiri Atravessado
2011;0,06;Cobra Grande
2011;0,10;Kaxinawá Ashaninka do Rio Breu
2011;0,23;São Marcos - RR
2011;0,70;Raposa Serra do Sol
2011;0,01;Trocará
2011;0,40;Jurubaxi-téa
2011;0,05;Krikati
2011;2,11;Betania
2011;14,85;Awa
2011;0,07;Zuruahã
2011;0,32;Mamoadate
2011;0,46;Peneri/Tacaquiri
2011;0,13;Médio Rio Negro II
2011;6,20;Cana Brava/Guajajara
2011;0,32;Cunhã-Sapucaia
2011;0,58;Kaxuyana-Tunayana
2011;0,06;Sararé
2011;0,07;Arary
2011;0,08;Paquiçamba
2011;0,07;Urubu Branco
2011;1,36;Murutinga/Tracaja
2011;0,10;Anambé
2011;0,23;Rio Urubu
2011;0,18;Parque do Tumucumaque
2011;0,33;Arara do Rio Branco
2011;0,13;Rio Gregório
2011;0,24;Panará
2011;0,95;Uaçá
2011;4,01;Apiaka/Kayabi
2011;0,47;Rio Biá
2011;3,24;Parque do Xingu
2011;0,43;Rio Branco
2011;0,13;São Leopoldo
2011;0,84;Terena Gleba Iriri
2011;0,14;Maró
2011;2,20;Jacareúba/Katauixi (restrição uso)
2011;0,18;Manoki
2011;0,11;Catipari/Mamoria
2011;0,03;Prosperidade
2011;0,05;Jaminawa do Igarapé Preto
2011;3,28;Alto Rio Negro
2011;4,10;Bacurizinho
2011;0,22;Kaxinawá da Praia do Carapanã
2011;0,00;Camicua
2011;0,66;Governador
2011;0,17;Moskow
2011;0,06;Maracaxi
2011;0,12;Patauá
2011;0,06;Estrela da Paz
2011;0,25;Caititu
2011;1,61;Sarauá
2011;0,27;Arara do Rio Amônia
2011;0,26;Apinayé
2011;0,08;Poyanawa
2011;0,01;Pirineus de Souza
2011;0,09;Tapirapé/Karajá
2011;1,32;Badjonkore
2011;0,60;Waimiri-Atroari
2011;0,15;Évare II
2011;0,68;Kaxarari
2011;7,69;Alto Turiaçu
2011;0,07;Canauanim
2011;0,62;Deni
2011;0,15;São Sebastião
2011;0,43;Évare I
2011;0,32;Rio Guaporé
2011;7,12;Yanomami
2011;0,16;Gavião
2011;0,14;Roosevelt
2011;0,08;Tabalascada
2011;0,10;Jacamim
2011;0,36;Kampa do Rio Amônia
2011;0,30;Barata Livramento
2011;0,06;Itixi Mitari
2011;1,77;Zoró
2011;0,02;Uty-Xunaty
2011;0,43;Tenharim Marmelos (Gleba B)
2011;0,82;Kulina do Medio Jurua
2011;2,27;Paquiçamba
2011;0,14;Erikpatsá
2011;0,32;Médio Rio Negro I
2011;0,55;Inawebohona
2011;0,29;Kaxinawá do Rio Jordão
2011;0,29;Nambikwara
2011;0,09;Igarapé Grande
2011;0,18;Rodeador
2011;0,26;WaiWái
2011;0,10;Kulina do Rio Envira
2011;0,07;Katukina/Kaxinawá
2011;3,00;Porquinhos dos Canela-Apãnjekra
2011;0,05;Água Preta/Inari
2011;1,98;Coata-Laranjal
2011;0,07;Lauro Sodré
2011;0,43;Paumari do Lago Marahã
2011;0,33;Igarapé Lage
2011;0,20;Kawahiva do Rio Pardo
2011;0,01;Rio Gregório
2011;0,00;Kulina Igarapé do Pau
2011;0,19;Ituna/Itatá (restrição de uso)
2011;0,86;Manoa/Pium
2011;0,08;Jaminaua/Envira
2011;0,12;Xambioá
2011;24,34;Maraiwatsede
2011;5,33;Kayapó
2011;5,97;Arara da Volta Grande do Xingu
2011;1,94;Munduruku
2011;0,10;Sururuá
2011;0,07;Uati-Paraná
2011;0,06;Tembé
2011;0,10;Pimentel Barbosa
2011;0,04;Tukuna Umariaçu
2011;0,05;Koatinemo
2011;0,19;Japuira
2011;0,58;Kanela
2011;0,33;Alto Rio Purus
2011;0,45;Rio Jumas
2011;0,19;Kwazá do Rio São Pedro
2011;0,12;Paumari do Lago Paricá
2011;1,02;Pirahã
2011;0,01;Campinas/Katukina
2011;0,23;Ponciano
2011;0,00;Tenharim do Igarapé Preto
2010;0,00;Taihantesu
2010;0,00;Tenharim do Igarapé Preto
2010;0,00;Trincheira
2010;0,00;Escondido
2010;0,00;Paukalirajausu
2010;0,00;Cajuhiri Atravessado
2010;0,00;Ponciano
