year;area km²;consunit
2019;1,34;Floresta Nacional de Itaituba I
2019;0,65;Reserva de Desenvolvimento Sustentável do Uatumã
2019;8,89;Floresta Nacional de Bom Futuro
2019;0,13;Floresta Nacional de Tapajós
2019;1,00;Floresta Nacional do Iquiri
2019;5,67;Floresta Estadual do Amapá
2019;20,93;Floresta Nacional Altamira
2019;0,02;Floresta Estadual de Rendimento Sustentado Gavião
2019;3,88;Parque Nacional de Pacaás Novos
2019;0,01;Reserva de Desenvolvimento Sustentável Cujubim
2019;100,81;Floresta Nacional do Jamanxim
2019;0,17;Reserva Extrativista Mapuá
2019;0,35;Parque Nacional do Monte Roraima
2019;0,06;APA da Chapada dos Guimarães
2019;0,10;Parque Estadual Cristalino
2019;0,17;Reserva de Desenvolvimento Sustentavel do Rio Madeira
2019;0,14;Reserva de Desenvolvimento Sustentável Canumã
2019;7,09;Reserva Extrativista Guariba-Roosevelt
2019;0,53;Floresta Estadual de Faro
2019;4,22;Floresta Estadual de Iriri
2019;0,19;Floresta Estadual de Rendimento Sustentado Periquito
2019;0,34;Floresta Nacional de Purus
2019;0,23;Floresta Nacional de Mapiá-Inauiní
2019;0,20;Floresta Estadual Maúes
2019;0,14;Floresta Estadual de Rendimento Sustentado Tucano
2019;4,80;Reserva Extrativista Riozinho do Anfrísio
2019;16,43;APA do Lago de Tucurui
2019;0,02;Estação Ecológica de Cuniã
2019;1,46;Reserva Extrativista Catuá-Ipixuna
2019;13,56;Parque Estadual de Guajará-Mirim
2019;0,92;APA de Upaon-Açu / Miritiba / Alto Preguiças
2019;1,39;Reserva Extrativista Renascer
2019;0,01;Reserva de Desenvolvimento Sustentável Pucuruí - Ararão
2019;1,14;Parque Nacional do Rio Novo
2019;0,17;APA Lago do Amapá
2019;0,33;Parque Nacional do Jaú
2019;0,14;Parque Estadual do Matupiri
2019;0,45;Reserva Extrativista Canutama
2019;1,00;Floresta Nacional de Urupadi
2019;0,43;Reserva Extrativista Arióca Pruanã
2019;0,03;Reserva Extrativista Baixo Juruá
2019;0,60;Floresta Nacional do Jamari
2019;0,36;Reserva de Desenvolvimento Sustentável Alcobaça
2019;22,53;Reserva Extrativista Rio Preto-Jacundá
2019;1,11;Estação Ecológica do Rio Roosevelt
2019;75,97;Reserva Extrativista Chico Mendes
2019;0,03;Reserva Biológica do Guaporé
2019;0,50;Reserva Extrativista Rio Cautário
2019;11,71;Floresta Nacional de Itaituba Ii
2019;3,14;APA Margem Direita do Rio Negro- Setor Paduari-Solimões
2019;0,21;APA de Alter do Chão
2019;0,62;Floresta Estadual de Tapauá
2019;0,66;Parque Estadual Serra Santa Bárbara
2019;0,70;Reserva Extrativista Angelim
2019;0,69;Floresta Nacional de Santa Rosa do Purus
2019;7,39;Reserva Extrativista Verde Para Sempre
2019;0,08;Reserva Extrativista Auatí-Paraná
2019;0,85;APA Paytuna
2019;0,40;APA dos Campos de Manicoré
2019;1,75;APA Ilha do Bananal/Cantão
2019;0,33;Floresta Nacional de Mulata
2019;0,02;Reserva Extrativista Rio Xingu
2019;0,75;Parque Nacional Mapinguari
2019;436,10;APA Triunfo do Xingu
2019;0,05;Reserva Extrativista Marinha Mocapajuba
2019;1,11;APA Margem Esquerda do Rio Negro-Setor Aturiá-Apuauzinho
2019;3,07;Reserva Extrativista Rio Ouro Preto
2019;1,45;Floresta Nacional de Carajás
2019;0,10;Reserva Extrativista do Ciriáco
2019;1,30;APA das Reentrâncias Maranhenses
2019;9,07;Floresta Nacional do Amaná
2019;1,83;Floresta Nacional de Tefé
2019;0,22;Reserva de Desenvolvimento Sustentável Piagaçu Purus
2019;0,43;Reserva de Desenvolvimento Sustentável do Juma
2019;8,46;Reserva Extrativista Alto Juruá
2019;0,30;Floresta Nacional de Balata-Tufari
2019;0,08;Floresta Estadual de Rendimento Sustentado Rio Vermelho (C)
2019;0,54;Estação Ecológica Alto Maués
2019;0,28;Reserva Extrativista Ipaú-Anilzinho
2019;0,96;Reserva Extrativista Riozinho da Liberdade
2019;0,00;Parque Estadual Tucumã
2019;3,52;Floresta Estadual de Rendimento Sustentado Mutum
2019;0,64;Reserva de Desenvolvimento Sustentável do Rio Negro
2019;1,08;Reserva Extrativista Tapajós Arapiuns
2019;2,84;APA Igarapé São Francisco
2019;6,03;APA de Presidente Figueiredo - Caverna do Moroaga
2019;3,62;APA do Arquipélago do Marajó
2019;0,85;Parque Nacional do Pico da Neblina
2019;0,15;Estação Ecológica do Grão Pará
2019;0,53;Floresta Nacional de Itacaiunas
2019;3,29;Floresta Nacional do Crepori
2018;0,00;Reserva Extrativista São João da Ponta
2018;0,00;APA das Cabeceiras do Rio Cuiabá
2018;0,00;Parque Estadual de Águas Quentes
2018;0,00;Parque Natural Municipal Uirapuru
2018;0,00;APA da Ilha do Combu
2018;0,00;Parque Natural Municipal Lagoa das Garças
2018;0,00;APA Serra do Lajeado
2018;0,00;Parque Estadual das Nascentes do Rio Taquari
2018;0,00;Parque Estadual do Bacanga
2018;0,00;Reserva Biológica do Manicoré
2018;0,00;Parque Nacional do Monte Roraima
2018;0,00;Floresta Nacional de Humaitá
2018;0,00;Parque Natural Muncipal Paulo Viriato Correa da Costa
2018;0,00;Reserva Extrativista Extremo Norte do Tocantins
2018;0,00;Reserva Extrativista Municipal Beija Flor Brilho de Fogo
2018;0,00;APA Bacia do Rio de Janeiro
2018;0,00;Estação Ecológica de Maracá
2018;0,00;Reserva Biológica do Rio Trombetas
2018;0,00;APA Meandros do Araguaia
2018;0,00;Reserva Biológica do Tapirapé
2018;0,00;Área de Relevante Interesse Ecológico Japiim Pentecoste
2018;0,00;Reserva Biológica do Lago Piratuba
2018;0,00;Parque Estadual Guariba
2018;0,00;Parque Natural Municipal de Redenção
2018;0,00;Area de Relevante Interesse Ecologico Museu Parque Seringal
2018;0,00;Reserva Biológica Morro dos Seis Lagos
2018;0,00;Reserva Biológica do Abufari
2018;0,00;APA Lago de São Salvador do Tocantins, Paranã E Palmeirópolis
2018;0,00;Parque Estadual Serra Ricardo Franco
2018;0,00;Área de Relevante Interesse Ecológica Javari Buriti
2018;0,00;Reserva Extrativista Marinha Arai-Peroba
2018;0,00;Reserva Extrativista Pedras Negras
2018;0,00;Reserva Extrativista Piquiá
2018;0,00;Floresta Estadual de Rendimento Sustentado Cedro
2018;0,00;APA da Fazendinha
2018;0,00;APA do Juá
2018;0,00;APA Lago de Peixe/Angical
2018;0,00;Reserva Extrativista Chocoaré-Mato Grosso
2018;0,00;Reserva Extrativista Lago do Cuniã
2018;0,00;APA da Serra do Saubal
2018;0,00;APA Parque Linear do Bindá
2018;0,00;Estação Ecológica do Rio Roosevelt
2018;0,00;APA da Região Metrolpolitana de Belém
2018;0,00;Reserva de Desenvolvimento Sustentável Bararati
2018;0,00;APA Jalapão
2018;0,00;APA de São Geraldo do Araguaia
2018;0,00;Estação Ecológica da Serra das Araras
2018;0,00;Monumento Natural Morro de Santo Antônio
2018;0,00;Parque Nacional do Araguaia
2018;0,00;Estação Ecológica Serra dos Três Irmãos
2018;0,00;APA Foz do Rio Santa Tereza
2018;0,00;Parque Natural Municipal do Morro dos Ventos
2018;0,00;Monumento Natural Canyons E Corredeiras do Rio Sono
2018;0,00;Parque Estadual Sucunduri
2018;0,00;Parque Estadual Charapucu
2018;0,00;Parque Estadual Dom Osório Stoffel
2018;0,00;Parque Estadual Rio Negro Setor Norte
2018;0,00;Reserva Extrativista do Ciriáco
2018;0,00;Parque Estadual do Utinga
2018;0,00;Parque Estadual Mãe Bonifácia
2018;0,00;Floresta Estadual Sucunduri
2018;0,00;Monumento Natural Atalaia
2018;0,00;APA Lago de Santa Isabel
2018;0,00;Floresta Nacional de São Francisco
2018;0,00;APA de Algodoal-Maiandeua
2018;0,00;Parque Estadual do Lajeado
2018;0,00;RPPN Cristalino I
2018;0,00;RPPN Poleiro Grande
2018;0,00;Parque Estadual Encontro das Águas
2018;0,00;Floresta Estadual Manicoré
2018;0,00;Estação Ecológica Rio Acre
2018;0,00;APA da Chapada dos Guimarães
2018;0,00;Reserva Extrativista Massaranduba
2018;0,00;Refúgio de Vida Silvestre Padre Sérgio Tonetto
2018;0,00;Reserva Extrativista Arapiranga-Tromaí
2018;0,00;Refúgio de Vida Silvestre Corixão da Mata Azul
2018;0,00;Parque Estadual do Jalapão
2018;0,00;Estação Ecológica do Jari
2018;0,00;Parque Natural Municipal Veredas dos Carajás
2018;0,00;Parque Estadual do Guirá
2018;0,00;Parque Estadual do Cantão
2018;0,00;APA do Igarapé Gelado
2018;0,00;RPPN Osório Reimão
2018;0,00;RPPN Pioneira do Rio Piquiri
2018;0,00;APA Lago de Palmas
2018;0,00;RPPN Sonhada
2018;0,00;APA do Rio Preto
2018;0,00;APA Municipal do Aricá-Açu
2018;0,00;Parque Estadual do Araguaia
2018;0,00;Parque Natural Municipal de Castanhal/Pará
2018;0,00;Parque Estadual Serra Azul
2018;0,00;Parque Estadual Águas do Cuiabá
2018;0,00;Parque Nacional da Chapada dos Guimarães
2018;0,00;Floresta Estadual Aripuanã
2018;0,00;Reserva Extrativista Canutama
2018;0,00;Parque Estadual Sumaúma
2018;0,00;RPPN Nova Aurora
2018;0,00;Parque Nacional Nascentes do Lago Jari
2018;0,00;RPPN Peugeot-Onf-Brasil
2018;0,00;Floresta Estadual Apuí
2018;0,00;RPPN Klagesi
2018;0,00;Parque Nacional Serra da Mocidade
2018;0,00;Reserva Extrativista Marinha Caetétaperaçu
2018;0,00;Reserva de Desenvolvimento Sustentável do Rio Iratapuru
2018;0,00;Reserva Extrativista de Cururupu
2018;0,00;Floresta Estadual Rio Urubu
2018;0,00;Parque Nacional do Pantanal Matogrossense
2018;0,00;APA das Nascentes de Araguaina
2018;0,00;Reserva de Desenvolvimento Sustentável Cujubim
2018;0,00;Parque Nacional da Serra da Cutia
2018;0,00;Reserva de Desenvolvimento Sustentável  Itatupã-Baquiá
2018;0,00;Reserva Extrativista Barreiro das Antas
2018;0,00;RPPN Ilhas Alexandre Rodrigues Ferreira
2018;0,00;Reserva Extrativista Quilombo do Frechal
2018;0,00;Parque Estadual Massairo Okamura
2018;0,00;Refúgio de Vida Silvestre Metrópole da Amazônia
2018;0,00;Reserva Extrativista  do Rio Cautário
2018;0,00;Reserva Extrativista Marinha Cuinarana
2018;0,00;APA do Itapiracó
2018;2,10;Floresta Nacional do Crepori
2018;0,00;RPPN Fazenda Bosco
2018;0,00;Reserva Biológica Culuene
2018;0,00;APA Serra da Tabatinga
2018;0,00;APA Nascentes do Rio Paraguai
2018;0,00;Reserva Extrativista Marinha Mocapajuba
2018;0,00;Reserva Extrativista Terra Grande Pracuuba
2018;0,00;Reserva Extrativista Itapetininga
2018;0,00;Reserva Extrativista Mapuá
2018;0,00;Reserva Extrativista Marinha Tracuateua
2018;0,00;Parque Estadual Igarapés do Juruena
2018;0,00;Estação Ecológica Juami-Japurá
2018;0,00;Reserva Extrativista Lago do Cedro
2018;0,00;Refúgio de Vida Silvestre Lago Mole
2018;0,00;Floresta Nacional de Roraima
2018;0,00;Parque Estadual da Serra dos Martírios/Andorinhas
2018;0,00;Parque Estadual do Araguaiaa
2018;0,00;Monumento Natural das Árvores Fossilizadas do Estado do Tocantins
2018;0,00;Parque Estadual Zé Bolo Flô
2018;0,00;RPPN Aurora Natura
2018;0,00;Reserva de Desenvolvimento Sustentavel Puranga Conquista
2018;0,00;Parque Estadual Rio Negro Setor Sul
2018;0,00;Parque Natural Municipal Claudino Francio
2018;0,00;Floresta Nacional de Anauá
2018;0,00;APA do Rio Madeira
2018;0,00;Estação Ecológica de Jutaí-Solimões
2018;0,00;Parque Nacional Viruá
2018;0,00;Parque Nacional Montanhas do Tumucumaque
2018;0,00;Área de Relevante Interesse Ecológica Projeto Dinâmica Biológica de Fragmentos Florestais
2018;0,00;Reserva Extrativista Freijó
2018;0,00;Estação Ecológica de Taiamã
2018;0,00;RPPN Catedral do Jalapão
2018;0,00;RPPN Fazenda Loanda
2018;0,00;Area de Relevante Interesse Ecologico Parque Ambiental Antonio Danubio Lourenço da Silva
2018;0,00;Parque Nacional das Nascentes do Rio Parnaiba
2018;0,00;Parque Estadual do Matupiri
2018;0,00;Reserva Extrativista do Rio Jutaí
2018;0,00;RPPN Irmãos Satelis
2018;0,00;Reserva Extrativista Garrote
2018;0,00;Floresta Estadual de Rendimento Sustentado do Rio Machado
2018;0,00;Parque Estadual do Xingu
2018;0,00;Estação Ecológica Alto Maués
2018;0,00;Parque Natural Municipal Jardim Botânico
2018;0,00;Monumento Natural Morro Chico Mendes
2018;0,00;Reserva de Desenvolvimento Sustentável Aripuanã
2018;0,00;Parque Estadual Tucumã
2018;0,00;Parque Natural Municipal do Cancão
2018;0,00;Reserva Extrativista da Baía do Tubarão
2018;0,00;Floresta Nacional de Macauã
2018;0,00;Area de Protecao Ambiental Xeriuini
2018;0,00;Floresta Nacional de Pau-Rosa
2018;0,00;Reserva de Desenvolvimento Sustentável Rio Amapá
2018;0,00;Parque Nacional da Chapada das Mesas
2018;0,00;Floresta Nacional de Amapá
2018;0,00;Estação Ecológica Samuel
2018;0,00;RPPN Fazenda Calixto
2018;0,00;Reserva Extrativista Curralinho
2018;0,00;Estação Ecológica Rio Flor do Prado
2018;0,00;Parque Estadual Cristalino
2018;0,00;Reserva Biológica Traçadal
2018;0,00;Reserva de Desenvolvimento Sustentável do Tupé
2018;0,00;APA do Rio Curiaú
2018;0,00;Reserva de Desenvolvimento Sustentável Vitória de Souzel
2018;0,00;RPPN Cristalino Iii
2018;0,00;Reserva Biológica Rio Ouro Preto
2018;0,00;Parque Estadual Chandless
2018;0,00;Reserva Extrativista Jatobá
2018;0,00;Reserva Biológica do Jaru
2018;0,00;Parque Nacional de Anavilhanas
2018;0,00;RPPN Sesc Tepequém
2018;0,00;Reserva Biológica do Uatumã
2018;0,00;Floresta Nacional de Mulata
2018;0,00;Reserva Extrativista Sucupira
2018;0,00;Estação Ecológica de Cuniã
2018;0,00;Reserva Extrativista Mogno
2018;0,00;Floresta Nacional de Jatuarana
2018;0,00;RPPN Bico do Javaés
2018;0,00;APA Nhamundá
2018;0,00;Reserva Biológica de Maicuru
2018;0,00;Estacao Ecologica Serra Geral do Tocantins
2018;0,00;APA do Salto Magessi
2018;0,00;Estação Ecológica do Grão Pará
2018;0,00;Reserva de Desenvolvimento Sustentável Igapó-Açu
2018;0,00;Parque Municipal da Cacimba
2018;0,00;APA - Baixo Rio Branco
2018;0,00;Reserva de Desenvolvimento Sustentável do Matupiri
2018;0,00;Parque Natural Municipal Parque Florestal de Sinop
2018;0,00;Reserva Extrativista Seringueira
2018;0,00;Refugio da Vida Silvestre de Colíder
2018;0,00;Parque Natural Municipal Colonizador Jose Bianchini
2018;0,00;Parque Nacional do Cabo Orange
2018;0,00;Reserva Extrativista Rio Iriri
2018;0,00;Reserva Extrativista do Lago do Capanã Grande
2018;0,00;Reserva Extrativista Rio Xingu
2018;0,00;Parque Natural Municipal Vale do Esperança
2018;0,00;Refúgio de Vida Silvestre Tabuleiro do Embaubal
2018;0,00;Estação Ecológica de Niquiá
2018;0,00;RPPN Gibeão
2018;12,67;Estação Ecológica da Terra do Meio
2018;0,07;Reserva Extrativista do Rio Gregório
2018;0,09;Floresta Estadual de Rendimento Sustentado Gavião
2018;0,27;Parque Nacional de Pacaás Novos
2018;72,85;Floresta Nacional do Jamanxim
2018;0,26;Reserva Extrativista Gurupá-Melgaço
2018;0,07;Reserva de Desenvolvimento Sustentável Campo das Mangabas
2018;0,13;Reserva de Desenvolvimento Sustentavel do Rio Madeira
2018;0,78;Floresta Nacional de Caxiuanã
2018;0,15;Reserva de Desenvolvimento Sustentável Canumã
2018;10,53;"Floresta Estadual de Rendimento Sustentado do Rio Madeira ""B"""
2018;7,35;Reserva Extrativista Guariba-Roosevelt
2018;0,73;Floresta Estadual de Faro
2018;1,09;Floresta Estadual de Iriri
2018;0,10;Parque Estadual Serra do Aracá
2018;0,09;Reserva Extrativista Marinha de Soure
2018;0,07;Parque Estadual de Monte Alegre
2018;0,00;Floresta Estadual de Rendimento Sustentado Periquito
2018;0,66;Floresta Nacional de Purus
2018;0,16;Floresta Nacional de Mapiá-Inauiní
2018;0,00;Reserva Extrativista Roxinho
2018;1,41;Reserva Extrativista Ipê
2018;0,26;APA  Tapuruquara
2018;0,07;Parque Estadual do Sítio do Rangedor
2018;1,58;Floresta Nacional de Tapirapé-Aquiri
2018;0,20;Floresta Estadual Maúes
2018;0,08;Reserva Extrativista Maracanã
2018;0,27;Parque Nacional dos Campos Ferruginosos
2018;0,13;Floresta Estadual de Rendimento Sustentado Tucano
2018;2,08;Floresta Nacional do Aripuanã
2018;2,98;Reserva Extrativista Riozinho do Anfrísio
2018;16,88;APA do Lago de Tucurui
2018;1,07;Reserva Extrativista Catuá-Ipixuna
2018;2,55;Reserva Extrativista Rio Cajari
2018;1,32;Reserva Extrativista Alto Tarauacá
2018;15,40;Parque Estadual de Guajará-Mirim
2018;3,03;APA de Upaon-Açu / Miritiba / Alto Preguiças
2018;0,94;Reserva Extrativista Renascer
2018;0,15;Reserva de Desenvolvimento Sustentável Pucuruí - Ararão
2018;0,30;Parque Nacional da Amazônia
2018;1,42;Parque Nacional do Rio Novo
2018;0,08;APA Lago do Amapá
2018;0,17;Parque Nacional do Jaú
2018;38,99;APA do Tapajós
2018;1,55;Floresta Nacional de Urupadi
2018;0,44;Reserva Extrativista Arióca Pruanã
2018;0,40;Reserva Extrativista Baixo Juruá
2018;0,46;Floresta Nacional do Jamari
2018;0,05;Reserva de Desenvolvimento Sustentável Alcobaça
2018;3,63;Reserva Extrativista Rio Preto-Jacundá
2018;0,16;Floresta Estadual do Trombetas
2018;0,37;Parque Nacional dos Campos Amazônicos
2018;0,07;Reserva Extrativista Baixo Rio Branco Jauaperi
2018;0,61;Parque Nacional da Serra do Divisor
2018;21,12;Reserva Extrativista Chico Mendes
2018;0,04;Reserva Biológica do Guaporé
2018;3,96;Reserva Biológica Nascentes Serra do Cachimbo
2018;0,23;Floresta Nacional do Amazonas
2018;0,10;Reserva Extrativista Rio Cautário
2018;0,16;Floresta Estadual Canutama
2018;14,96;Floresta Nacional de Itaituba Ii
2018;1,45;APA Margem Direita do Rio Negro- Setor Paduari-Solimões
2018;0,07;Floresta Nacional do Trairão
2018;90,78;Reserva Extrativista Jaci-Paraná
2018;0,27;Reserva de Desenvolvimento Sustentável Uacarí
2018;3,68;Reserva Biológica do Gurupi
2018;0,07;Parque Nacional do Acari
2018;0,02;Parque Estadual Serra dos Reis
2018;0,01;APA de Alter do Chão
2018;0,23;Floresta Estadual de Tapauá
2018;0,01;Reserva Extrativista Aquariquara
2018;0,22;Reserva Extrativista Médio Juruá
2018;0,57;Parque Nacional da Serra do Pardo
2018;0,32;Parque Estadual Serra Santa Bárbara
2018;2,48;Reserva Extrativista Angelim
2018;0,19;Floresta Nacional de Santa Rosa do Purus
2018;0,09;Parque Nacional do Juruena
2018;0,06;Reserva Extrativista Rio Pacaás Novos
2018;0,03;Floresta Nacional de Jacundá
2018;6,30;Reserva Extrativista Verde Para Sempre
2018;0,97;APA da Baixada Maranhense
2018;0,21;Parque Estadual de Corumbiara
2018;0,08;Reserva Extrativista Auatí-Paraná
2018;0,46;APA Paytuna
2018;0,40;APA Margem Esquerda do Rio Negro-Setor Tarumã Açu-Tarumã Mirima
2018;0,07;APA da Região do Maracanã
2018;0,11;APA dos Campos de Manicoré
2018;2,34;APA Ilha do Bananal/Cantão
2018;0,09;Reserva Extrativista Marinha de Gurupi-Piriá
2018;0,00;Reserva Extrativista Castanheira
2018;0,08;Area de Proteção Ambiental Taruma/Ponta Negra
2018;0,20;Reserva de Desenvolvimento Sustentável Mamirauá
2018;0,31;Reserva Extrativista Ituxí
2018;2,80;Parque Nacional do Jamanxim
2018;0,18;Parque Nacional Mapinguari
2018;0,91;Reserva de Desenvolvimento Sustentável Amanã
2018;0,14;Floresta Estadual de Rendimento Sustentado Araras
2018;332,09;APA Triunfo do Xingu
2018;0,07;APA Margem Esquerda do Rio Negro-Setor Aturiá-Apuauzinho
